"","Country","Region","district","Product","date","Open","High","Low","Close","Currency"
"","Somalia","Hiraan","Beletweyne","maize","2021-10-01","13924.45","15768.14","12080.75","14903.23","SOS"
"","Somalia","Hiraan","Beletweyne","maize","2021-11-01","15380.07","17293.35","13466.79","15166.67","SOS"
"","Somalia","Hiraan","Beletweyne","maize","2021-12-01","15429.22","17412.97","13445.47","17500","SOS"
"","Somalia","Hiraan","Beletweyne","maize","2022-01-01","18732.94","20679.46","16786.42","15782.76","SOS"
"","Somalia","Hiraan","Beletweyne","maize","2022-02-01","15486.42","16750.85","14222","16142.86","SOS"
"","Somalia","Hiraan","Beletweyne","maize","2022-03-01","16389.17","17966.34","14812","16500","SOS"
"","Somalia","Hiraan","Beletweyne","maize","2022-04-01","16774.46","18572.37","14976.55","16500","SOS"
"","Somalia","Hiraan","Beletweyne","maize","2022-05-01","16613.53","18516.74","14710.33","16500","SOS"
"","Somalia","Hiraan","Beletweyne","maize","2022-06-01","16622.22","18599.62","14644.82","16500","SOS"
"","Somalia","Hiraan","Beletweyne","maize","2022-07-01","16608.36","18634.67","14582.05","17700","SOS"
"","Somalia","Hiraan","Beletweyne","maize","2022-08-01","18343.18","20466.01","16220.35","17884.3","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2017-01-01","33980.97","35358.64","32603.3","34701.8","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2017-02-01","35018.69","36467.32","33570.07","33425.51","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2017-03-01","32938.45","34175.53","31701.36","33725.8","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2017-04-01","33886.24","35213.21","32559.27","35454.7","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2017-05-01","36360.38","37597.71","35123.04","33134","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2017-06-01","32251.82","33120.4","31383.25","31676.72","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2017-07-01","31072.34","31527.09","30617.58","32185.8","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2017-08-01","32434.05","33155.99","31712.11","32854.44","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2017-09-01","33218.61","34255.41","32181.82","35226.76","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2017-10-01","36478.3","37144.01","35812.6","37920.76","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2017-11-01","39370.56","40223.42","38517.69","40693.59","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2017-12-01","42196.06","43291.26","41100.87","43302.37","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2018-01-01","44720.67","46092.61","43348.74","42939.56","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2018-02-01","42854.58","44168.95","41540.22","45400","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2018-03-01","46702.65","47611.44","45793.86","46569.61","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2018-04-01","47237.23","48712.32","45762.13","47769.35","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2018-05-01","48441.15","50206.36","46675.93","49000","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2018-06-01","49685.7","51656.44","47714.96","48000","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2018-07-01","47643.61","49510.2","45777.02","46000","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2018-08-01","45212.81","46966.57","43459.05","46500","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2018-09-01","46754.39","48567.6","44941.18","46000","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2018-10-01","45815.47","47714.74","43916.2","46000","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2018-11-01","46039.77","48041.31","44038.22","41442.37","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2018-12-01","39707.96","40817.06","38598.86","36884.74","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2019-01-01","35083.61","36255.45","33911.78","32327.1","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2019-02-01","30529.28","31793.11","29265.45","27769.47","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2019-03-01","26081.37","27346.05","24816.69","28609.31","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2019-04-01","28957.35","30536.11","27378.58","30006.28","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2019-05-01","30722.79","32000.21","29445.36","37125","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2019-06-01","39339.2","41498.93","37179.47","36800","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2019-07-01","36746.57","38745.64","34747.49","36800","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2019-08-01","36843.04","38214.03","35472.05","39600","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2019-09-01","41082.25","42788.28","39376.23","40000","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2019-10-01","40281.24","41398.66","39163.83","37208.87","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2019-11-01","36141.03","37554.92","34727.14","34609.45","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2019-12-01","33553.95","34463.69","32644.21","32193.83","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2020-01-01","31198.38","31560.08","30836.67","29000","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2020-02-01","27724.47","28415.4","27033.53","30000","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2020-03-01","30455.27","31511.77","29398.78","32000","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2020-04-01","33039.74","33897.98","32181.5","36030.99","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2020-05-01","38191.31","39778.5","36604.13","35528.48","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2020-06-01","35408.86","36977.01","33840.72","34884.21","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2020-07-01","34654.43","35454.21","33854.64","35123.93","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2020-08-01","35270.93","36015.18","34526.67","34890.35","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2020-09-01","34806.56","35999.05","33614.06","33134.6","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2020-10-01","32456.08","33556.97","31355.2","32571.37","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2020-11-01","32329.31","33684.04","30974.58","33277.5","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2020-12-01","33647.42","35114.43","32180.41","32350.31","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2021-01-01","31999.84","33420.24","30579.44","32347.64","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2021-02-01","32345.75","33903.23","30788.26","32614.69","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2021-03-01","32784.23","34447.13","31121.33","33382.98","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2021-04-01","33806.92","35549.41","32064.42","35160.04","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2021-05-01","36102.54","37845.18","34359.9","34658.77","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2021-06-01","34499.21","36148.3","32850.13","34532.32","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2021-07-01","34484.83","36240.44","32729.23","34973.72","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2021-08-01","35238.25","37065.87","33410.62","39000","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2021-09-01","41159.37","41832.45","40486.28","40194.83","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2021-10-01","40896.14","41928.03","39864.24","41426.82","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2021-11-01","42116.14","43636.9","40595.38","42692.56","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2021-12-01","43392.13","45199.86","41584.41","44000","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2022-01-01","44720.1","46735.66","42704.54","43793.1","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2022-02-01","43734.71","45811.35","41658.07","45321.43","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2022-03-01","46147.18","48233.48","44060.89","47518.52","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2022-04-01","48694.61","50894.4","46494.83","48000","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2022-05-01","48322.32","50646.87","45997.76","48129.03","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2022-06-01","48251.53","50671.79","45831.26","50000","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2022-07-01","51000.13","53393.32","48606.95","50000","SOS"
"","Somalia","Hiraan","Beletweyne","milk","2022-08-01","50076.64","52519.16","47634.12","51045.34","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2017-01-01","44092.38","45758.06","42426.7","41815.37","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2017-02-01","41476.57","42932.89","40020.26","40402.24","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2017-03-01","40088.26","41725.18","38451.35","40016.87","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2017-04-01","39847.78","41690.67","38004.9","41098.63","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2017-05-01","41566.57","43490.81","39642.32","38800.71","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2017-06-01","38006.89","39396.03","36617.75","34400","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2017-07-01","33144","33878.34","32409.67","34489.48","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2017-08-01","34421.11","35021.08","33821.15","34579","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2017-09-01","34447.18","35634.38","33259.97","34669.84","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2017-10-01","34686.81","36141.69","33231.94","34760","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2017-11-01","34800.04","36424.04","33176.04","44144.98","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2017-12-01","46481.56","48590.18","44372.93","46124.09","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2018-01-01","46997.56","48057.95","45937.17","44572.15","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2018-02-01","44353.79","44955.45","43752.13","46822.54","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2018-03-01","48064.04","48319.64","47808.44","46601.09","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2018-04-01","46561.87","47758.5","45365.24","42450.81","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2018-05-01","41310.8","42459.85","40161.75","38300.54","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2018-06-01","37037.44","38182.2","35892.68","34150.27","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2018-07-01","32743.89","33927.14","31560.63","30000","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2018-08-01","28573.72","29784.19","27363.25","30000","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2018-09-01","29750.32","30581.97","28918.68","31000","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2018-10-01","31196.9","31417.46","30976.34","31000","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2018-11-01","30951.78","31895.01","30008.55","31000","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2018-12-01","31007.75","32258.5","29757","31000","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2019-01-01","31014.67","32450.03","29579.3","31000","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2019-02-01","31015.28","32574.31","29456.24","30000","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2019-03-01","29703.5","31210.65","28196.35","30000","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2019-04-01","30045.2","31633.39","28457","30000","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2019-05-01","29972.43","31623.26","28321.6","30000","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2019-06-01","30006.53","31699.74","28313.32","29000","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2019-07-01","28695.64","30279.9","27111.38","29800","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2019-08-01","30198.57","31763.25","28633.89","29850","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2019-09-01","29844.4","31465.79","28223","29888.28","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2019-10-01","29959.72","31623.62","28295.82","29925.52","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2019-11-01","29970.04","31659.73","28280.35","29962.6","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2019-12-01","30014.55","31719.56","28309.53","30000","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2020-01-01","30049.94","31762.96","28336.93","30000","SOS"
"","Somalia","Hiraan","Beletweyne","oil","2020-02-01","30037.33","31750.74","28323.92","31000","SOS"
